date,inflow,purchase,inflow_mean,inflow_bias,inflow_Q60,inflow_Q120,inflow_Q200,purchase_mean,purchase_bias,purchase_Q60,purchase_Q120,purchase_Q200
2015-03-13,1368.9512,1024.996,1264.678988265098,8.24495486225669,1.891535780295792,,,948.4380615798286,8.072001907288254,3.9596147853249817,,
2015-03-16,1384.1512,1038.7376,1276.0572941446126,8.470928880027031,2.3875914246912657,,,957.0380176198449,8.536712322394678,4.960689666846372,,
2015-03-17,1407.3912,1059.8511,1288.565285178459,9.221567287922426,4.0353844887371215,,,966.8297397512882,9.621276262420423,7.297047283266485,,
2015-03-18,1424.7912,1075.7567,1301.5391818281296,9.469712467568712,4.580110020493479,,,977.2037359654513,10.085201315484227,8.296430345133722,,
2015-03-19,1426.8712,1076.3727000000001,1313.475564511165,8.633250480836878,2.7439179930442132,,,986.6483992068369,9.093847500821184,6.160865119352609,,
2015-03-20,1442.3612,1087.7838000000002,1325.750386938673,8.795834737080213,3.510146406378106,,,996.2803421395191,9.184509017208626,7.189935972854701,,
2015-03-23,1463.7812,1106.4442,1338.8961786587995,9.32746118271099,5.3652672403090245,,,1006.7721381262315,9.900160930086372,9.885361550768334,,
2015-03-24,1448.2612,1089.9822,1349.3118949770092,7.333315995459813,0.0,,,1014.6969059237333,7.419485921042622,3.667283650129133,,
2015-03-25,1449.2012,1089.6713,1358.8251621220559,6.651042414964209,0.0,,,1021.8373244071872,6.638431966865781,1.3158777212007648,,
2015-03-26,1440.0312,1079.5312,1366.5590704913839,5.376432756924075,0.0,,,1027.3319792255504,5.0810470062267115,0.0,,
2015-03-27,1442.1412,1080.5983,1373.7573685398236,4.977868219397578,0.0,,,1032.4049621564504,4.668065304808792,0.0,,
2015-03-30,1431.2912,1068.0964999999999,1379.2367810598403,3.774146662486743,0.0,,,1035.8041562367885,3.117610946893066,0.0,,
2015-03-31,1418.5612,1054.1876,1382.981963816046,2.572646434649144,0.0,,,1037.5549604047133,1.6030610647168828,0.0,,
2015-04-01,1422.1512,1054.0439,1386.7123672621367,2.555600827865419,0.0,,,1039.1253356042644,1.435684790329958,0.0,,
2015-04-08,1387.1012,1013.8338,1386.7493989514571,0.025368754355255874,0.0,,,1036.7166179276678,-2.2072394260843566,0.0,,
2015-04-09,1337.3112,963.0147999999999,1382.0409990513183,-3.236503047450995,0.0,,,1029.6973971726518,-6.475941121707137,0.0,,
2015-04-10,1331.1712,954.1655000000001,1377.196256284526,-3.3419388176885434,0.0,,,1022.5038831562088,-6.683435073641533,0.0,,
2015-04-13,1343.2312,963.4780000000001,1373.9614890193332,-2.2366193859819816,3.7588274328606017,,,1016.8823704746651,-5.251774642305648,6.114052474136057,,
2015-04-14,1349.3912,967.7597999999999,1371.6214614936823,-1.6207286133795122,6.207332127320053,,,1012.2040304294588,-4.390837132964393,10.365708625305908,,
2015-04-15,1360.8712,978.0531,1370.5976270657127,-0.7096486141257827,9.777661967445617,,,1008.9515608647484,-3.0624325352414417,16.371931850144787,,
2015-04-16,1380.3212,993.7976,1371.523681630883,0.641441229702707,17.21874453298321,,,1007.5083264966771,-1.3608549067134987,26.639341508699378,,
2015-04-17,1398.3512,1009.763,1374.0786833803227,1.7664575481198312,22.081792585590748,,,1007.7230573065174,0.2024308840302922,34.463536306944505,,
2015-04-20,1388.1212,998.2852,1375.41606591553,0.9237302369311067,18.438980172592476,,,1006.8242137535158,-0.8481136664047426,29.205594825286337,,
2015-04-21,1405.3412,1012.1497,1378.2660786854794,1.9644335541032518,22.937572910373312,,,1007.3314029198476,0.47832292989041036,35.84436706922559,,
2015-04-22,1413.6912,1019.1610000000001,1381.6398997630529,2.319801291381623,24.47370207973739,,,1008.4580312131955,1.0613201993075165,38.762249538172064,,
2015-04-23,1409.9312,1011.7697000000001,1384.3343093094288,1.849039680547989,22.438765966074662,,,1008.7734282405102,0.2970212810537589,34.93695818331352,,
2015-04-24,1417.2912,1012.0652,1387.473060803769,2.149096803289069,23.73580689119661,,,1009.0869303128425,0.2951450066085215,34.927567490427144,,
2015-04-27,1429.8412,1022.7138,1391.5081216796004,2.754786531474224,26.353989583230327,,,1010.3847274259051,1.2202354449185862,39.557615200313975,,
2015-04-28,1428.1612,1020.1014,1394.998891043448,2.377228338278229,24.72193891328881,,,1011.3101248139142,0.8692956760126833,37.801173012564995,,
2015-04-29,1435.8012,1022.86,1398.8848252297864,2.6389860054525656,25.85342482399831,,,1012.4101129268747,1.0321792463051054,38.61640001133098,,
2015-04-30,1432.4512,1018.4241999999999,1402.0816228269496,2.166034892591881,23.809024266669727,,,1012.9828831243152,0.5371578302391811,36.13883384170556,,
2015-05-04,1437.7912,1018.8628,1405.4825349386686,2.2987596258349186,24.382746394041657,,,1013.5428752077138,0.5248840401740154,36.07740391958177,,
2015-05-05,1446.1212,1026.6361,1409.3528839921287,2.6088793250787177,25.72328428206509,,,1014.7898489974554,1.1673600218062887,39.29297541856722,,
2015-05-06,1453.2412,1030.7984,1413.532723611926,2.809165697035226,26.58905150264846,,,1016.3144729024596,1.4251422648913206,40.58316720395167,,
2015-05-07,1479.7112,1056.4301,1419.8354356488856,4.217091843728383,32.67501878490506,,,1020.135008816511,3.557871347400976,51.25740725157516,,
2015-05-08,1491.3812,1064.0833,1426.6493179680392,4.537336626225553,34.05932383042811,,,1024.3205603577958,3.881864836171502,52.878984179167865,,
2015-05-11,1491.7512,1063.3203,1432.8494972091783,4.110808769905489,32.21559460881242,,,1028.034821276101,3.4323233020550106,50.62904334707221,,
2015-05-12,1489.0112,1059.2524,1438.198230808304,3.533099130787946,29.718359955864464,,,1031.0079240117104,2.739501349164101,47.161491891020184,,
2015-05-13,1485.7012,1055.2282,1442.722323112275,2.9790123989354953,27.323238784553887,,,1033.314616962976,2.120707737729518,44.064449888565704,,
2015-05-14,1484.6112,1053.368,1446.711739958725,2.619696722883873,26.716819589368573,,,1035.2244629665022,1.7526186525293639,42.22217592767748,,
2015-05-15,1490.5812,1058.3803,1450.8897837721797,2.7356603287002486,27.649217917342135,,,1037.4297807792163,2.0194638334989605,43.5577274239178,,
2015-05-18,1503.0512,1069.4006,1455.857537698639,3.241640138496166,30.615567204274075,,,1040.4746207050052,2.7800754309024,47.36456385723395,,
2015-05-19,1525.2012,1089.4333,1462.4616960130543,4.28999297266968,36.32632975907059,,,1045.1373520664333,4.238289622506102,54.66287870166459,,
2015-05-20,1554.5612,1117.1527,1471.2330773451445,5.663828793546571,44.473427606277355,,,1051.995956631535,6.19363058933186,64.44929697017238,,
2015-05-21,1574.6812,1135.3871000000001,1481.0852795027497,6.319414674668408,47.869226860587716,,,1059.9379702856745,7.118258976418275,69.07703212863578,,
2015-05-26,1610.5612,1169.4909,1493.416319550107,7.844087339636346,60.12187137557829,19.87588466760036,,1070.3715826394198,9.26027175685688,85.28384676858943,26.869084085925838,
2015-05-27,1613.9912,1171.3203999999998,1504.8996414977157,7.249091932383834,61.297829879288955,18.81866739258453,,1079.9857557213797,8.457023048198707,85.72963692343826,25.515411610365575,
2015-05-28,1582.7412,1139.5716,1512.313123259838,4.6569771601500065,47.850691697035394,14.212869629062782,,1085.6605980336292,4.9657325746200485,66.32062462476176,19.6317248178103,
2015-05-29,1605.6912,1160.6782,1521.2062734255678,5.5538113436899295,59.00762268506754,15.806408974250935,,1092.805131554236,6.210903159763916,76.8955682154767,21.7301448094244,
