date,name,code,weekday,open,high,low,close,change,pct
2003-03-28,股票基金,H11021,五,1054.05,1054.05,1054.05,1054.05,0.81,0.08
2003-03-31,股票基金,H11021,一,1062.24,1062.24,1062.24,1062.24,8.19,0.78
2003-04-01,股票基金,H11021,二,1066.27,1066.27,1066.27,1066.27,4.03,0.38
2003-04-02,股票基金,H11021,三,1065.96,1065.96,1065.96,1065.96,-0.32,-0.03
2003-04-03,股票基金,H11021,四,1062.59,1062.59,1062.59,1062.59,-3.37,-0.32
2003-04-04,股票基金,H11021,五,1066.60,1066.60,1066.60,1066.60,4.01,0.38
2003-04-07,股票基金,H11021,一,1066.46,1066.46,1066.46,1066.46,-0.14,-0.01
2003-04-08,股票基金,H11021,二,1068.98,1068.98,1068.98,1068.98,2.53,0.24
2003-04-09,股票基金,H11021,三,1081.16,1081.16,1081.16,1081.16,12.18,1.14
2003-04-10,股票基金,H11021,四,1088.93,1088.93,1088.93,1088.93,7.77,0.72
2003-04-11,股票基金,H11021,五,1100.98,1100.98,1100.98,1100.98,12.05,1.11
2003-04-14,股票基金,H11021,一,1118.06,1118.06,1118.06,1118.06,17.08,1.55
2003-04-15,股票基金,H11021,二,1128.70,1128.70,1128.70,1128.70,10.64,0.95
2003-04-16,股票基金,H11021,三,1124.03,1124.03,1124.03,1124.03,-4.68,-0.41
2003-04-17,股票基金,H11021,四,1124.04,1124.04,1124.04,1124.04,0.01,0.00
2003-04-18,股票基金,H11021,五,1118.48,1118.48,1118.48,1118.48,-5.56,-0.49
2003-04-21,股票基金,H11021,一,1099.95,1099.95,1099.95,1099.95,-18.53,-1.66
2003-04-22,股票基金,H11021,二,1099.65,1099.65,1099.65,1099.65,-0.30,-0.03
2003-04-23,股票基金,H11021,三,1088.15,1088.15,1088.15,1088.15,-11.50,-1.05
2003-04-24,股票基金,H11021,四,1067.93,1067.93,1067.93,1067.93,-20.22,-1.86
2003-04-25,股票基金,H11021,五,1062.08,1062.08,1062.08,1062.08,-5.85,-0.55
2003-04-28,股票基金,H11021,一,1089.45,1089.45,1089.45,1089.45,27.37,2.58
2003-04-29,股票基金,H11021,二,1082.35,1082.35,1082.35,1082.35,-7.10,-0.65
2003-04-30,股票基金,H11021,三,1089.28,1089.28,1089.28,1089.28,6.93,0.64
2003-05-12,股票基金,H11021,一,1098.15,1098.15,1098.15,1098.15,8.86,0.81
2003-05-13,股票基金,H11021,二,1082.50,1082.50,1082.50,1082.50,-15.65,-1.42
2003-05-14,股票基金,H11021,三,1095.03,1095.03,1095.03,1095.03,12.53,1.16
2003-05-15,股票基金,H11021,四,1109.67,1109.67,1109.67,1109.67,14.64,1.34
2003-05-16,股票基金,H11021,五,1111.39,1111.39,1111.39,1111.39,1.72,0.16
2003-05-19,股票基金,H11021,一,1110.74,1110.74,1110.74,1110.74,-0.65,-0.06
2003-05-20,股票基金,H11021,二,1101.99,1101.99,1101.99,1101.99,-8.75,-0.79
2003-05-21,股票基金,H11021,三,1100.79,1100.79,1100.79,1100.79,-1.20,-0.11
2003-05-22,股票基金,H11021,四,1106.28,1106.28,1106.28,1106.28,5.49,0.50
2003-05-23,股票基金,H11021,五,1116.27,1116.27,1116.27,1116.27,9.99,0.90
2003-05-26,股票基金,H11021,一,1118.96,1118.96,1118.96,1118.96,2.69,0.24
2003-05-27,股票基金,H11021,二,1117.68,1117.68,1117.68,1117.68,-1.28,-0.11
2003-05-28,股票基金,H11021,三,1107.94,1107.94,1107.94,1107.94,-9.74,-0.87
2003-05-29,股票基金,H11021,四,1112.79,1112.79,1112.79,1112.79,4.85,0.44
2003-05-30,股票基金,H11021,五,1117.37,1117.37,1117.37,1117.37,4.58,0.41
2003-06-02,股票基金,H11021,一,1116.77,1116.77,1116.77,1116.77,-0.60,-0.05
2003-06-03,股票基金,H11021,二,1110.73,1110.73,1110.73,1110.73,-6.04,-0.54
2003-06-04,股票基金,H11021,三,1114.53,1114.53,1114.53,1114.53,3.80,0.34
2003-06-05,股票基金,H11021,四,1106.43,1106.43,1106.43,1106.43,-8.09,-0.73
2003-06-06,股票基金,H11021,五,1098.21,1098.21,1098.21,1098.21,-8.22,-0.74
2003-06-09,股票基金,H11021,一,1091.69,1091.69,1091.69,1091.69,-6.52,-0.59
2003-06-10,股票基金,H11021,二,1095.44,1095.44,1095.44,1095.44,3.75,0.34
2003-06-11,股票基金,H11021,三,1107.08,1107.08,1107.08,1107.08,11.65,1.06
2003-06-12,股票基金,H11021,四,1105.70,1105.70,1105.70,1105.70,-1.38,-0.12
2003-06-13,股票基金,H11021,五,1107.27,1107.27,1107.27,1107.27,1.57,0.14
2003-06-16,股票基金,H11021,一,1103.77,1103.77,1103.77,1103.77,-3.50,-0.32
2003-06-17,股票基金,H11021,二,1101.55,1101.55,1101.55,1101.55,-2.22,-0.20
2003-06-18,股票基金,H11021,三,1100.29,1100.29,1100.29,1100.29,-1.26,-0.11
2003-06-19,股票基金,H11021,四,1094.41,1094.41,1094.41,1094.41,-5.89,-0.54
2003-06-20,股票基金,H11021,五,1089.86,1089.86,1089.86,1089.86,-4.54,-0.42
2003-06-23,股票基金,H11021,一,1083.33,1083.33,1083.33,1083.33,-6.53,-0.60
2003-06-24,股票基金,H11021,二,1083.80,1083.80,1083.80,1083.80,0.47,0.04
2003-06-25,股票基金,H11021,三,1079.85,1079.85,1079.85,1079.85,-3.94,-0.36
2003-06-26,股票基金,H11021,四,1085.69,1085.69,1085.69,1085.69,5.84,0.54
2003-06-27,股票基金,H11021,五,1079.19,1079.19,1079.19,1079.19,-6.50,-0.60
2003-06-30,股票基金,H11021,一,1078.02,1078.02,1078.02,1078.02,-1.17,-0.11
2003-07-01,股票基金,H11021,二,1079.27,1079.27,1079.27,1079.27,1.25,0.12
2003-07-02,股票基金,H11021,三,1086.12,1086.12,1086.12,1086.12,6.84,0.63
2003-07-03,股票基金,H11021,四,1088.84,1088.84,1088.84,1088.84,2.73,0.25
2003-07-04,股票基金,H11021,五,1090.44,1090.44,1090.44,1090.44,1.60,0.15
2003-07-07,股票基金,H11021,一,1092.65,1092.65,1092.65,1092.65,2.21,0.20
2003-07-08,股票基金,H11021,二,1094.83,1094.83,1094.83,1094.83,2.17,0.20
2003-07-09,股票基金,H11021,三,1092.02,1092.02,1092.02,1092.02,-2.81,-0.26
2003-07-10,股票基金,H11021,四,1107.24,1107.24,1107.24,1107.24,15.22,1.39
2003-07-11,股票基金,H11021,五,1106.59,1106.59,1106.59,1106.59,-0.65,-0.06
2003-07-14,股票基金,H11021,一,1106.05,1106.05,1106.05,1106.05,-0.54,-0.05
2003-07-15,股票基金,H11021,二,1107.75,1107.75,1107.75,1107.75,1.70,0.15
2003-07-16,股票基金,H11021,三,1111.22,1111.22,1111.22,1111.22,3.47,0.31
2003-07-17,股票基金,H11021,四,1118.57,1118.57,1118.57,1118.57,7.35,0.66
2003-07-18,股票基金,H11021,五,1106.30,1106.30,1106.30,1106.30,-12.27,-1.10
2003-07-21,股票基金,H11021,一,1104.22,1104.22,1104.22,1104.22,-2.08,-0.19
2003-07-22,股票基金,H11021,二,1104.29,1104.29,1104.29,1104.29,0.07,0.01
2003-07-23,股票基金,H11021,三,1105.10,1105.10,1105.10,1105.10,0.81,0.07
2003-07-24,股票基金,H11021,四,1102.31,1102.31,1102.31,1102.31,-2.79,-0.25
2003-07-25,股票基金,H11021,五,1095.34,1095.34,1095.34,1095.34,-6.97,-0.63
2003-07-28,股票基金,H11021,一,1093.70,1093.70,1093.70,1093.70,-1.63,-0.15
2003-07-29,股票基金,H11021,二,1096.69,1096.69,1096.69,1096.69,2.98,0.27
2003-07-30,股票基金,H11021,三,1099.12,1099.12,1099.12,1099.12,2.44,0.22
2003-07-31,股票基金,H11021,四,1099.58,1099.58,1099.58,1099.58,0.46,0.04
2003-08-01,股票基金,H11021,五,1100.27,1100.27,1100.27,1100.27,0.69,0.06
2003-08-04,股票基金,H11021,一,1106.37,1106.37,1106.37,1106.37,6.10,0.55
2003-08-05,股票基金,H11021,二,1106.06,1106.06,1106.06,1106.06,-0.31,-0.03
2003-08-06,股票基金,H11021,三,1101.47,1101.47,1101.47,1101.47,-4.59,-0.42
2003-08-07,股票基金,H11021,四,1101.16,1101.16,1101.16,1101.16,-0.30,-0.03
2003-08-08,股票基金,H11021,五,1094.01,1094.01,1094.01,1094.01,-7.15,-0.65
2003-08-11,股票基金,H11021,一,1094.89,1094.89,1094.89,1094.89,0.88,0.08
2003-08-12,股票基金,H11021,二,1097.83,1097.83,1097.83,1097.83,2.94,0.27
2003-08-13,股票基金,H11021,三,1090.46,1090.46,1090.46,1090.46,-7.37,-0.67
2003-08-14,股票基金,H11021,四,1084.84,1084.84,1084.84,1084.84,-5.62,-0.52
2003-08-15,股票基金,H11021,五,1082.54,1082.54,1082.54,1082.54,-2.31,-0.21
2003-08-18,股票基金,H11021,一,1081.88,1081.88,1081.88,1081.88,-0.66,-0.06
2003-08-19,股票基金,H11021,二,1084.18,1084.18,1084.18,1084.18,2.30,0.21
2003-08-20,股票基金,H11021,三,1080.42,1080.42,1080.42,1080.42,-3.77,-0.35
2003-08-21,股票基金,H11021,四,1079.91,1079.91,1079.91,1079.91,-0.51,-0.05
2003-08-22,股票基金,H11021,五,1079.33,1079.33,1079.33,1079.33,-0.58,-0.05
2003-08-25,股票基金,H11021,一,1072.74,1072.74,1072.74,1072.74,-6.59,-0.61
2003-08-26,股票基金,H11021,二,1073.70,1073.70,1073.70,1073.70,0.96,0.09
2003-08-27,股票基金,H11021,三,1072.96,1072.96,1072.96,1072.96,-0.74,-0.07
2003-08-28,股票基金,H11021,四,1070.23,1070.23,1070.23,1070.23,-2.72,-0.25
2003-08-29,股票基金,H11021,五,1074.59,1074.59,1074.59,1074.59,4.36,0.41
2003-09-01,股票基金,H11021,一,1086.81,1086.81,1086.81,1086.81,12.22,1.14
2003-09-02,股票基金,H11021,二,1085.40,1085.40,1085.40,1085.40,-1.41,-0.13
2003-09-03,股票基金,H11021,三,1083.37,1083.37,1083.37,1083.37,-2.03,-0.19
2003-09-04,股票基金,H11021,四,1081.92,1081.92,1081.92,1081.92,-1.45,-0.13
2003-09-05,股票基金,H11021,五,1074.52,1074.52,1074.52,1074.52,-7.40,-0.68
2003-09-08,股票基金,H11021,一,1071.72,1071.72,1071.72,1071.72,-2.79,-0.26
2003-09-09,股票基金,H11021,二,1067.00,1067.00,1067.00,1067.00,-4.73,-0.44
2003-09-10,股票基金,H11021,三,1068.39,1068.39,1068.39,1068.39,1.40,0.13
2003-09-11,股票基金,H11021,四,1069.98,1069.98,1069.98,1069.98,1.58,0.15
2003-09-12,股票基金,H11021,五,1065.40,1065.40,1065.40,1065.40,-4.57,-0.43
2003-09-15,股票基金,H11021,一,1060.43,1060.43,1060.43,1060.43,-4.97,-0.47
2003-09-16,股票基金,H11021,二,1062.10,1062.10,1062.10,1062.10,1.67,0.16
2003-09-17,股票基金,H11021,三,1055.36,1055.36,1055.36,1055.36,-6.74,-0.63
2003-09-18,股票基金,H11021,四,1055.99,1055.99,1055.99,1055.99,0.64,0.06
2003-09-19,股票基金,H11021,五,1056.49,1056.49,1056.49,1056.49,0.49,0.05
2003-09-22,股票基金,H11021,一,1050.84,1050.84,1050.84,1050.84,-5.65,-0.53
2003-09-23,股票基金,H11021,二,1052.30,1052.30,1052.30,1052.30,1.46,0.14
2003-09-24,股票基金,H11021,三,1053.52,1053.52,1053.52,1053.52,1.21,0.12
2003-09-25,股票基金,H11021,四,1046.12,1046.12,1046.12,1046.12,-7.39,-0.70
2003-09-26,股票基金,H11021,五,1045.89,1045.89,1045.89,1045.89,-0.23,-0.02
2003-09-29,股票基金,H11021,一,1039.76,1039.76,1039.76,1039.76,-6.13,-0.59
2003-09-30,股票基金,H11021,二,1046.35,1046.35,1046.35,1046.35,6.59,0.63
2003-10-08,股票基金,H11021,三,1048.19,1048.19,1048.19,1048.19,1.84,0.18
2003-10-09,股票基金,H11021,四,1048.09,1048.09,1048.09,1048.09,-0.10,-0.01
2003-10-10,股票基金,H11021,五,1063.45,1063.45,1063.45,1063.45,15.36,1.47
2003-10-13,股票基金,H11021,一,1060.78,1060.78,1060.78,1060.78,-2.68,-0.25
2003-10-14,股票基金,H11021,二,1056.64,1056.64,1056.64,1056.64,-4.13,-0.39
2003-10-15,股票基金,H11021,三,1053.95,1053.95,1053.95,1053.95,-2.69,-0.25
2003-10-16,股票基金,H11021,四,1046.20,1046.20,1046.20,1046.20,-7.75,-0.74
2003-10-17,股票基金,H11021,五,1049.36,1049.36,1049.36,1049.36,3.16,0.30
2003-10-20,股票基金,H11021,一,1045.37,1045.37,1045.37,1045.37,-3.99,-0.38
2003-10-21,股票基金,H11021,二,1048.63,1048.63,1048.63,1048.63,3.27,0.31
2003-10-22,股票基金,H11021,三,1067.48,1067.48,1067.48,1067.48,18.85,1.80
2003-10-23,股票基金,H11021,四,1062.82,1062.82,1062.82,1062.82,-4.66,-0.44
2003-10-24,股票基金,H11021,五,1062.59,1062.59,1062.59,1062.59,-0.23,-0.02
2003-10-27,股票基金,H11021,一,1060.68,1060.68,1060.68,1060.68,-1.91,-0.18
2003-10-28,股票基金,H11021,二,1066.69,1066.69,1066.69,1066.69,6.02,0.57
2003-10-29,股票基金,H11021,三,1069.07,1069.07,1069.07,1069.07,2.38,0.22
2003-10-30,股票基金,H11021,四,1064.01,1064.01,1064.01,1064.01,-5.06,-0.47
2003-10-31,股票基金,H11021,五,1063.71,1063.71,1063.71,1063.71,-0.30,-0.03
2003-11-03,股票基金,H11021,一,1072.88,1072.88,1072.88,1072.88,9.17,0.86
2003-11-04,股票基金,H11021,二,1088.24,1088.24,1088.24,1088.24,15.36,1.43
2003-11-05,股票基金,H11021,三,1087.35,1087.35,1087.35,1087.35,-0.89,-0.08
2003-11-06,股票基金,H11021,四,1080.58,1080.58,1080.58,1080.58,-6.77,-0.62
2003-11-07,股票基金,H11021,五,1068.58,1068.58,1068.58,1068.58,-12.00,-1.11
2003-11-10,股票基金,H11021,一,1072.91,1072.91,1072.91,1072.91,4.33,0.40
2003-11-11,股票基金,H11021,二,1071.06,1071.06,1071.06,1071.06,-1.85,-0.17
2003-11-12,股票基金,H11021,三,1058.41,1058.41,1058.41,1058.41,-12.65,-1.18
2003-11-13,股票基金,H11021,四,1057.00,1057.00,1057.00,1057.00,-1.41,-0.13
2003-11-14,股票基金,H11021,五,1061.40,1061.40,1061.40,1061.40,4.41,0.42
2003-11-17,股票基金,H11021,一,1057.60,1057.60,1057.60,1057.60,-3.80,-0.36
2003-11-18,股票基金,H11021,二,1051.49,1051.49,1051.49,1051.49,-6.12,-0.58
2003-11-19,股票基金,H11021,三,1058.64,1058.64,1058.64,1058.64,7.15,0.68
2003-11-20,股票基金,H11021,四,1072.15,1072.15,1072.15,1072.15,13.51,1.28
2003-11-21,股票基金,H11021,五,1066.97,1066.97,1066.97,1066.97,-5.18,-0.48
2003-11-24,股票基金,H11021,一,1084.13,1084.13,1084.13,1084.13,17.16,1.61
2003-11-25,股票基金,H11021,二,1084.46,1084.46,1084.46,1084.46,0.34,0.03
2003-11-26,股票基金,H11021,三,1087.03,1087.03,1087.03,1087.03,2.57,0.24
2003-11-27,股票基金,H11021,四,1077.50,1077.50,1077.50,1077.50,-9.54,-0.88
2003-11-28,股票基金,H11021,五,1082.55,1082.55,1082.55,1082.55,5.05,0.47
2003-12-01,股票基金,H11021,一,1099.55,1099.55,1099.55,1099.55,17.00,1.57
2003-12-02,股票基金,H11021,二,1101.62,1101.62,1101.62,1101.62,2.07,0.19
2003-12-03,股票基金,H11021,三,1105.76,1105.76,1105.76,1105.76,4.15,0.38
2003-12-04,股票基金,H11021,四,1109.35,1109.35,1109.35,1109.35,3.59,0.32
2003-12-05,股票基金,H11021,五,1108.64,1108.64,1108.64,1108.64,-0.71,-0.06
2003-12-08,股票基金,H11021,一,1101.39,1101.39,1101.39,1101.39,-7.25,-0.65
2003-12-09,股票基金,H11021,二,1104.36,1104.36,1104.36,1104.36,2.98,0.27
2003-12-10,股票基金,H11021,三,1116.51,1116.51,1116.51,1116.51,12.15,1.10
2003-12-11,股票基金,H11021,四,1117.22,1117.22,1117.22,1117.22,0.71,0.06
2003-12-12,股票基金,H11021,五,1115.75,1115.75,1115.75,1115.75,-1.47,-0.13
2003-12-15,股票基金,H11021,一,1117.58,1117.58,1117.58,1117.58,1.83,0.16
2003-12-16,股票基金,H11021,二,1116.32,1116.32,1116.32,1116.32,-1.27,-0.11
2003-12-17,股票基金,H11021,三,1111.65,1111.65,1111.65,1111.65,-4.66,-0.42
2003-12-18,股票基金,H11021,四,1120.25,1120.25,1120.25,1120.25,8.60,0.77
2003-12-19,股票基金,H11021,五,1124.43,1124.43,1124.43,1124.43,4.18,0.37
2003-12-22,股票基金,H11021,一,1146.30,1146.30,1146.30,1146.30,21.87,1.95
2003-12-23,股票基金,H11021,二,1154.31,1154.31,1154.31,1154.31,8.01,0.70
2003-12-24,股票基金,H11021,三,1166.89,1166.89,1166.89,1166.89,12.58,1.09
2003-12-25,股票基金,H11021,四,1167.06,1167.06,1167.06,1167.06,0.17,0.01
2003-12-26,股票基金,H11021,五,1164.76,1164.76,1164.76,1164.76,-2.29,-0.20
2003-12-29,股票基金,H11021,一,1156.33,1156.33,1156.33,1156.33,-8.44,-0.72
2003-12-30,股票基金,H11021,二,1164.17,1164.17,1164.17,1164.17,7.84,0.68
2003-12-31,股票基金,H11021,三,1155.53,1155.53,1155.53,1155.53,-8.64,-0.74
2004-01-02,股票基金,H11021,五,1164.47,1164.47,1164.47,1164.47,8.95,0.77
2004-01-05,股票基金,H11021,一,1200.75,1200.75,1200.75,1200.75,36.28,3.12
2004-01-06,股票基金,H11021,二,1210.55,1210.55,1210.55,1210.55,9.80,0.82
2004-01-07,股票基金,H11021,三,1219.16,1219.16,1219.16,1219.16,8.61,0.71
2004-01-08,股票基金,H11021,四,1231.86,1231.86,1231.86,1231.86,12.70,1.04
2004-01-09,股票基金,H11021,五,1217.05,1217.05,1217.05,1217.05,-14.81,-1.20
2004-01-12,股票基金,H11021,一,1243.08,1243.08,1243.08,1243.08,26.03,2.14
2004-01-13,股票基金,H11021,二,1238.68,1238.68,1238.68,1238.68,-4.40,-0.35
2004-01-14,股票基金,H11021,三,1227.15,1227.15,1227.15,1227.15,-11.53,-0.93
2004-01-15,股票基金,H11021,四,1223.95,1223.95,1223.95,1223.95,-3.21,-0.26
2004-01-16,股票基金,H11021,五,1229.54,1229.54,1229.54,1229.54,5.60,0.46
2004-01-29,股票基金,H11021,四,1241.03,1241.03,1241.03,1241.03,11.48,0.93
2004-01-30,股票基金,H11021,五,1217.96,1217.96,1217.96,1217.96,-23.06,-1.86
2004-02-02,股票基金,H11021,一,1236.31,1236.31,1236.31,1236.31,18.34,1.51
2004-02-03,股票基金,H11021,二,1244.03,1244.03,1244.03,1244.03,7.72,0.62
2004-02-04,股票基金,H11021,三,1263.86,1263.86,1263.86,1263.86,19.83,1.59
2004-02-05,股票基金,H11021,四,1264.22,1264.22,1264.22,1264.22,0.36,0.03
2004-02-06,股票基金,H11021,五,1257.48,1257.48,1257.48,1257.48,-6.74,-0.53
2004-02-09,股票基金,H11021,一,1269.86,1269.86,1269.86,1269.86,12.38,0.98
2004-02-10,股票基金,H11021,二,1260.73,1260.73,1260.73,1260.73,-9.13,-0.72
2004-02-11,股票基金,H11021,三,1252.84,1252.84,1252.84,1252.84,-7.89,-0.63
2004-02-12,股票基金,H11021,四,1242.37,1242.37,1242.37,1242.37,-10.47,-0.84
2004-02-13,股票基金,H11021,五,1246.75,1246.75,1246.75,1246.75,4.38,0.35
2004-02-16,股票基金,H11021,一,1268.62,1268.62,1268.62,1268.62,21.86,1.75
2004-02-17,股票基金,H11021,二,1272.76,1272.76,1272.76,1272.76,4.15,0.33
2004-02-18,股票基金,H11021,三,1281.75,1281.75,1281.75,1281.75,8.99,0.71
2004-02-19,股票基金,H11021,四,1277.97,1277.97,1277.97,1277.97,-3.78,-0.29
2004-02-20,股票基金,H11021,五,1279.35,1279.35,1279.35,1279.35,1.38,0.11
2004-02-23,股票基金,H11021,一,1251.32,1251.32,1251.32,1251.32,-28.02,-2.19
2004-02-24,股票基金,H11021,二,1258.41,1258.41,1258.41,1258.41,7.09,0.57
2004-02-25,股票基金,H11021,三,1241.26,1241.26,1241.26,1241.26,-17.15,-1.36
2004-02-26,股票基金,H11021,四,1252.29,1252.29,1252.29,1252.29,11.03,0.89
2004-02-27,股票基金,H11021,五,1264.10,1264.10,1264.10,1264.10,11.81,0.94
2004-03-01,股票基金,H11021,一,1272.56,1272.56,1272.56,1272.56,8.46,0.67
2004-03-02,股票基金,H11021,二,1269.36,1269.36,1269.36,1269.36,-3.20,-0.25
2004-03-03,股票基金,H11021,三,1255.30,1255.30,1255.30,1255.30,-14.06,-1.11
2004-03-04,股票基金,H11021,四,1257.73,1257.73,1257.73,1257.73,2.43,0.19
2004-03-05,股票基金,H11021,五,1254.26,1254.26,1254.26,1254.26,-3.47,-0.28
2004-03-08,股票基金,H11021,一,1242.09,1242.09,1242.09,1242.09,-12.17,-0.97
2004-03-09,股票基金,H11021,二,1243.32,1243.32,1243.32,1243.32,1.22,0.10
2004-03-10,股票基金,H11021,三,1265.94,1265.94,1265.94,1265.94,22.63,1.82
2004-03-11,股票基金,H11021,四,1275.27,1275.27,1275.27,1275.27,9.33,0.74
2004-03-12,股票基金,H11021,五,1281.51,1281.51,1281.51,1281.51,6.24,0.49
2004-03-15,股票基金,H11021,一,1306.48,1306.48,1306.48,1306.48,24.97,1.95
2004-03-16,股票基金,H11021,二,1311.09,1311.09,1311.09,1311.09,4.60,0.35
2004-03-17,股票基金,H11021,三,1312.53,1312.53,1312.53,1312.53,1.45,0.11
2004-03-18,股票基金,H11021,四,1294.86,1294.86,1294.86,1294.86,-17.68,-1.35
2004-03-19,股票基金,H11021,五,1311.61,1311.61,1311.61,1311.61,16.75,1.29
2004-03-22,股票基金,H11021,一,1311.12,1311.12,1311.12,1311.12,-0.49,-0.04
2004-03-23,股票基金,H11021,二,1300.11,1300.11,1300.11,1300.11,-11.01,-0.84
2004-03-24,股票基金,H11021,三,1302.14,1302.14,1302.14,1302.14,2.03,0.16
2004-03-25,股票基金,H11021,四,1304.01,1304.01,1304.01,1304.01,1.88,0.14
2004-03-26,股票基金,H11021,五,1307.06,1307.06,1307.06,1307.06,3.05,0.23
2004-03-29,股票基金,H11021,一,1297.52,1297.52,1297.52,1297.52,-9.54,-0.73
2004-03-30,股票基金,H11021,二,1296.68,1296.68,1296.68,1296.68,-0.84,-0.06
2004-03-31,股票基金,H11021,三,1305.22,1305.22,1305.22,1305.22,8.54,0.66
2004-04-01,股票基金,H11021,四,1317.50,1317.50,1317.50,1317.50,12.28,0.94
2004-04-02,股票基金,H11021,五,1327.52,1327.52,1327.52,1327.52,10.02,0.76
2004-04-05,股票基金,H11021,一,1328.96,1328.96,1328.96,1328.96,1.45,0.11
2004-04-06,股票基金,H11021,二,1334.48,1334.48,1334.48,1334.48,5.51,0.41
2004-04-07,股票基金,H11021,三,1334.01,1334.01,1334.01,1334.01,-0.47,-0.04
2004-04-08,股票基金,H11021,四,1334.23,1334.23,1334.23,1334.23,0.22,0.02
2004-04-09,股票基金,H11021,五,1309.18,1309.18,1309.18,1309.18,-25.05,-1.88
2004-04-12,股票基金,H11021,一,1304.48,1304.48,1304.48,1304.48,-4.70,-0.36
2004-04-13,股票基金,H11021,二,1295.71,1295.71,1295.71,1295.71,-8.77,-0.67
2004-04-14,股票基金,H11021,三,1283.10,1283.10,1283.10,1283.10,-12.61,-0.97
2004-04-15,股票基金,H11021,四,1276.56,1276.56,1276.56,1276.56,-6.54,-0.51
2004-04-16,股票基金,H11021,五,1289.42,1289.42,1289.42,1289.42,12.86,1.01
2004-04-19,股票基金,H11021,一,1282.27,1282.27,1282.27,1282.27,-7.16,-0.55
2004-04-20,股票基金,H11021,二,1276.18,1276.18,1276.18,1276.18,-6.09,-0.47
2004-04-21,股票基金,H11021,三,1262.60,1262.60,1262.60,1262.60,-13.58,-1.06
2004-04-22,股票基金,H11021,四,1265.36,1265.36,1265.36,1265.36,2.76,0.22
2004-04-23,股票基金,H11021,五,1257.50,1257.50,1257.50,1257.50,-7.85,-0.62
2004-04-26,股票基金,H11021,一,1265.26,1265.26,1265.26,1265.26,7.76,0.62
2004-04-27,股票基金,H11021,二,1259.76,1259.76,1259.76,1259.76,-5.50,-0.43
2004-04-28,股票基金,H11021,三,1248.00,1248.00,1248.00,1248.00,-11.76,-0.93
2004-04-29,股票基金,H11021,四,1225.79,1225.79,1225.79,1225.79,-22.21,-1.78
2004-04-30,股票基金,H11021,五,1236.89,1236.89,1236.89,1236.89,11.10,0.91
2004-05-10,股票基金,H11021,一,1213.54,1213.54,1213.54,1213.54,-23.34,-1.89
2004-05-11,股票基金,H11021,二,1214.89,1214.89,1214.89,1214.89,1.34,0.11
2004-05-12,股票基金,H11021,三,1232.93,1232.93,1232.93,1232.93,18.04,1.49
2004-05-13,股票基金,H11021,四,1231.21,1231.21,1231.21,1231.21,-1.72,-0.14
2004-05-14,股票基金,H11021,五,1214.79,1214.79,1214.79,1214.79,-16.41,-1.33
2004-05-17,股票基金,H11021,一,1204.45,1204.45,1204.45,1204.45,-10.34,-0.85
2004-05-18,股票基金,H11021,二,1203.71,1203.71,1203.71,1203.71,-0.75,-0.06
2004-05-19,股票基金,H11021,三,1205.73,1205.73,1205.73,1205.73,2.02,0.17
2004-05-20,股票基金,H11021,四,1201.78,1201.78,1201.78,1201.78,-3.95,-0.33
2004-05-21,股票基金,H11021,五,1208.21,1208.21,1208.21,1208.21,6.42,0.53
2004-05-24,股票基金,H11021,一,1205.05,1205.05,1205.05,1205.05,-3.16,-0.26
2004-05-25,股票基金,H11021,二,1193.18,1193.18,1193.18,1193.18,-11.86,-0.98
2004-05-26,股票基金,H11021,三,1199.91,1199.91,1199.91,1199.91,6.73,0.56
2004-05-27,股票基金,H11021,四,1218.13,1218.13,1218.13,1218.13,18.22,1.52
2004-05-28,股票基金,H11021,五,1215.56,1215.56,1215.56,1215.56,-2.57,-0.21
2004-05-31,股票基金,H11021,一,1218.96,1218.96,1218.96,1218.96,3.40,0.28
2004-06-01,股票基金,H11021,二,1232.07,1232.07,1232.07,1232.07,13.11,1.08
2004-06-02,股票基金,H11021,三,1224.46,1224.46,1224.46,1224.46,-7.61,-0.62
2004-06-03,股票基金,H11021,四,1212.77,1212.77,1212.77,1212.77,-11.68,-0.95
2004-06-04,股票基金,H11021,五,1210.56,1210.56,1210.56,1210.56,-2.21,-0.18
2004-06-07,股票基金,H11021,一,1201.09,1201.09,1201.09,1201.09,-9.48,-0.78
2004-06-08,股票基金,H11021,二,1192.83,1192.83,1192.83,1192.83,-8.26,-0.69
2004-06-09,股票基金,H11021,三,1183.40,1183.40,1183.40,1183.40,-9.43,-0.79
2004-06-10,股票基金,H11021,四,1183.65,1183.65,1183.65,1183.65,0.26,0.02
2004-06-11,股票基金,H11021,五,1183.69,1183.69,1183.69,1183.69,0.04,0.00
2004-06-14,股票基金,H11021,一,1170.67,1170.67,1170.67,1170.67,-13.01,-1.10
2004-06-15,股票基金,H11021,二,1180.71,1180.71,1180.71,1180.71,10.04,0.86
2004-06-16,股票基金,H11021,三,1187.80,1187.80,1187.80,1187.80,7.09,0.60
2004-06-17,股票基金,H11021,四,1171.42,1171.42,1171.42,1171.42,-16.38,-1.38
2004-06-18,股票基金,H11021,五,1159.47,1159.47,1159.47,1159.47,-11.95,-1.02
2004-06-21,股票基金,H11021,一,1159.74,1159.74,1159.74,1159.74,0.27,0.02
2004-06-22,股票基金,H11021,二,1167.94,1167.94,1167.94,1167.94,8.21,0.71
